Date,Open,High,Low,Close,Volume
2021-01-27,101.09,101.11,93.0,94.65,167386.0
2021-01-28,96.26,100.86,95.5,96.79,61731.0
2021-01-29,95.0,95.645,88.84,90.51,143934.0
2021-02-01,93.56,97.97,91.8,97.74,79019.0
2021-02-02,99.89,102.89,99.84,102.03,59858.0
2021-02-03,102.64,103.84,100.82,100.96,94094.0
2021-02-04,102.22,104.19,101.09,104.19,30037.0
2021-02-05,104.9,106.07,103.745,105.28,25458.0
2021-02-08,107.03,107.47,105.63,107.38,46709.0
2021-02-09,106.55,108.51,106.55,107.35,30082.0
2021-02-10,108.915,109.02,103.53,106.28,92102.0
2021-02-11,108.27,108.72,106.165,108.5,65797.0
2021-02-12,107.46,110.2,106.51,110.14,47616.0
2021-02-16,111.02,111.805,108.14,109.37,168773.0
2021-02-17,106.24,107.88,104.18,107.61,146219.0
2021-02-18,104.05,106.88,102.37,106.05,78963.0
2021-02-19,107.25,107.55,103.9,104.77,90753.0
2021-02-22,100.41,101.68,96.6,96.72,133768.0
2021-02-23,91.68,97.35,86.47,96.18,250115.0
2021-02-24,93.29,98.39,90.975,98.39,194163.0
2021-02-25,95.65,98.0,86.48,88.23,169301.0
2021-02-26,90.4,92.94,86.39,90.01,109329.0
2021-03-01,93.42,97.16,92.35,97.16,78070.0
2021-03-02,97.35,97.5,92.11,92.18,38010.0
2021-03-03,91.22,92.07,84.3,84.35,101931.0
2021-03-04,83.88,86.56,77.09,79.87,202068.0
2021-03-05,82.43,84.32,75.08,84.32,75678.0
2021-03-08,83.25,84.845,76.34,76.34,70235.0
2021-03-09,82.67,87.11,82.05,85.62,52305.0
2021-03-10,89.07,89.34,84.32,84.88,64610.0
2021-03-11,89.13,92.165,88.17,90.74,46523.0
2021-03-12,87.17,88.65,85.15,88.585,69514.0
2021-03-15,88.75,91.5,87.39,91.5,25652.0
2021-03-16,93.4,95.95,91.67,92.93,117198.0
2021-03-17,89.9,95.68,88.715,93.99,191919.0
2021-03-18,89.61,90.27,84.98,85.3,108310.0
2021-03-19,85.33,87.53,83.59,86.66,51865.0
2021-03-22,89.09,92.8,88.91,91.14,81825.0
2021-03-23,91.65,93.13,89.2,89.73,177610.0
2021-03-24,91.04,91.04,85.395,85.475,22862.0
2021-03-25,83.82,86.13,81.7,84.93,255468.0
2021-03-26,85.1,88.85,83.925,88.85,75002.0
2021-03-29,88.29,89.48,85.94,88.21,58865.0
2021-03-30,86.96,87.76,85.0,86.57,79313.0
2021-03-31,88.82,92.58,88.69,91.21,130775.0
2021-04-01,94.61,96.03,94.52,95.965,125919.0
2021-04-05,98.31,102.21,98.06,101.855,38548.0
2021-04-06,101.36,103.13,100.88,101.41,32628.0
2021-04-07,101.03,102.97,100.24,102.12,269241.0
2021-04-08,104.78,105.32,104.21,105.27,68608.0
2021-04-09,104.09,107.41,103.49,107.18,160763.0
2021-04-12,106.15,107.13,105.25,106.74,29330.0
2021-04-13,108.17,111.0,108.17,110.67,36994.0
2021-04-14,110.77,110.77,105.9,106.07,38421.0
2021-04-15,109.46,111.75,109.26,111.31,40195.0
2021-04-16,111.68,111.96,110.04,111.79,22138.0
2021-04-19,110.23,111.33,106.76,108.4,46987.0
2021-04-20,108.365,108.96,104.43,106.07,67584.0
2021-04-21,105.01,109.22,104.82,109.08,45982.0
2021-04-22,108.81,109.57,103.96,105.12,90221.0
2021-04-23,105.82,110.24,105.82,109.16,48729.0
2021-04-26,109.32,111.46,108.57,111.11,66998.0
2021-04-27,111.25,111.45,109.0,109.86,47736.0
2021-04-28,109.41,110.2,108.07,108.29,33156.0
2021-04-29,112.01,112.19,106.66,109.67,53496.0
2021-04-30,107.06,109.73,106.78,107.03,41669.0
2021-05-03,108.66,109.225,105.5,105.72,29346.0
2021-05-04,103.4,103.54,96.6,99.935,84699.0
2021-05-05,102.13,102.81,98.49,98.915,328351.0
2021-05-06,98.82,101.4,97.27,101.4,45911.0
2021-05-07,104.03,106.01,102.81,103.95,242367.0
2021-05-10,102.65,102.65,95.81,95.94,176261.0
2021-05-11,90.18,96.19,90.17,95.67,333436.0
2021-05-12,90.83,93.13,87.33,88.15,198419.0
2021-05-13,90.73,92.61,88.16,90.13,273242.0
2021-05-14,93.04,96.875,92.47,96.13,267500.0
2021-05-17,94.48,94.98,91.83,94.34,65037.0
2021-05-18,95.29,96.25,92.27,92.27,235739.0
2021-05-19,87.59,92.98,87.4,92.9,53806.0
2021-05-20,93.99,98.84,93.83,98.22,68469.0
2021-05-21,99.53,99.77,96.12,96.28,57285.0
2021-05-24,98.55,102.29,98.55,101.21,66684.0
2021-05-25,103.07,103.44,100.79,101.73,38049.0
2021-05-26,102.38,103.15,101.85,102.595,28672.0
2021-05-27,102.46,103.01,101.52,102.13,28751.0
2021-05-28,102.95,104.06,102.33,102.46,30255.0
2021-06-01,103.77,103.86,100.35,101.53,32788.0
2021-06-02,101.98,102.94,100.57,102.15,27875.0
2021-06-03,99.49,100.625,97.41,98.88,39216.0
2021-06-04,100.76,104.36,100.76,104.0,38957.0
2021-06-07,103.45,104.93,102.95,104.88,23920.0
2021-06-08,106.58,107.345,103.485,105.045,27161.0
2021-06-09,106.4,106.97,105.0,105.15,17523.0
2021-06-10,105.49,108.47,105.05,108.41,43999.0
2021-06-11,108.4,109.16,107.77,109.16,46155.0
2021-06-14,109.51,112.205,108.88,112.205,46804.0
2021-06-15,111.68,112.11,109.53,109.87,28947.0
2021-06-16,110.62,111.59,105.53,108.88,125866.0
2021-06-17,107.97,114.03,107.97,113.32,54898.0
2021-06-18,111.66,112.48,109.74,110.24,64464.0
2021-06-21,110.7,112.71,108.44,112.54,87348.0
2021-06-22,112.39,116.03,112.03,115.585,41080.0
2021-06-23,115.79,116.945,114.93,115.7,59568.0
2021-06-24,117.755,119.29,117.4,117.89,43926.0
2021-06-25,118.42,118.665,116.89,117.485,43469.0
2021-06-28,118.85,121.86,118.755,121.73,84661.0
2021-06-29,121.55,123.045,120.75,122.99,104271.0
2021-06-30,122.815,123.24,121.85,122.63,78430.0
2021-07-01,121.775,123.11,120.65,122.56,109775.0
2021-07-02,124.6,127.12,124.54,126.79,39252.0
2021-07-06,127.54,128.64,124.6,128.44,53150.0
2021-07-07,130.97,131.22,127.2,129.15,51520.0
2021-07-08,123.29,127.68,122.4,126.98,97430.0
2021-07-09,126.35,129.66,125.78,129.27,64428.0
2021-07-12,130.98,131.07,129.15,130.75,45527.0
2021-07-13,130.31,133.91,129.96,130.355,67570.0
2021-07-14,133.3,134.0,130.65,131.08,69306.0
2021-07-15,131.4,131.52,126.51,128.46,91451.0
2021-07-16,129.69,130.64,125.23,125.44,97243.0
2021-07-19,121.8,122.92,119.73,121.85,187523.0
2021-07-20,123.64,128.26,121.73,126.77,89824.0
2021-07-21,126.29,129.41,126.08,129.3,63938.0
2021-07-22,129.89,132.14,129.88,132.08,54642.0
2021-07-23,133.865,137.08,132.5,136.7,65299.0
2021-07-26,136.03,137.53,135.22,137.1,44196.0
2021-07-27,136.79,136.79,127.92,132.52,98091.0
2021-07-28,133.73,135.65,131.3,134.35,92292.0
2021-07-29,133.66,136.1,133.64,134.93,35981.0
2021-07-30,130.4,133.295,130.32,132.45,46376.0
2021-08-02,134.55,135.11,132.1,132.55,37658.0
2021-08-03,133.73,135.1,129.98,135.07,66449.0
2021-08-04,135.0,136.66,134.0,135.86,33895.0
2021-08-05,136.61,138.42,135.93,138.42,39914.0
2021-08-06,136.9,137.71,135.17,136.49,31232.0
2021-08-09,137.18,137.74,135.82,137.12,28650.0
2021-08-10,137.79,138.08,133.85,134.98,41252.0
2021-08-11,136.45,137.0,132.96,134.25,30599.0
2021-08-12,133.79,136.16,132.25,135.92,24479.0
2021-08-13,136.22,137.56,135.87,137.19,26082.0
2021-08-16,136.08,137.295,131.73,137.295,59904.0
2021-08-17,134.27,135.25,130.99,133.65,101051.0
2021-08-18,132.98,134.66,129.52,129.65,83182.0
2021-08-19,127.49,133.52,127.46,131.73,112854.0
2021-08-20,133.01,136.26,132.9,135.96,48315.0
2021-08-23,137.1,142.66,137.02,141.76,39471.0
2021-08-24,142.74,143.9,142.11,143.2,28654.0
2021-08-25,143.47,144.25,142.63,143.48,43311.0
2021-08-26,142.74,143.46,140.58,140.96,66832.0
2021-08-27,141.68,145.6,141.5,145.2,50587.0
2021-08-30,146.0,150.49,146.0,150.01,39739.0
2021-08-31,150.22,150.22,147.88,149.56,49811.0
2021-09-01,150.87,152.67,150.08,150.24,49081.0
2021-09-02,152.08,152.08,148.67,149.92,49333.0
2021-09-03,149.23,151.8,148.82,151.43,29626.0
2021-09-07,151.59,152.81,150.5,152.09,37431.0
2021-09-08,151.78,151.78,147.78,150.235,36069.0
2021-09-09,150.79,151.96,148.65,148.7,18669.0
2021-09-10,151.33,151.72,145.22,145.3,46210.0
2021-09-13,147.935,148.51,142.84,145.15,47283.0
2021-09-14,147.11,147.76,142.87,143.65,81509.0
2021-09-15,145.02,147.49,141.83,146.95,106115.0
2021-09-16,145.7,148.08,143.37,147.5,58331.0
2021-09-17,146.55,146.55,141.06,142.49,111687.0
2021-09-20,135.21,137.32,128.01,133.285,126156.0
2021-09-21,135.6,136.59,132.6,134.34,70459.0
2021-09-22,135.05,139.11,133.64,137.56,142129.0
2021-09-23,138.93,142.52,138.47,141.34,75526.0
2021-09-24,138.67,142.16,138.33,141.93,69796.0
2021-09-27,138.06,139.33,135.52,138.3,114501.0
2021-09-28,133.01,133.88,126.1,126.66,183687.0
2021-09-29,127.77,130.18,125.44,125.94,125269.0
2021-09-30,127.77,129.48,124.56,125.03,146886.0
2021-10-01,125.29,127.87,120.92,126.48,239524.0
2021-10-04,125.09,125.48,116.5,119.26,183725.0
2021-10-05,120.07,125.925,119.73,123.54,118136.0
2021-10-06,120.1,126.24,119.29,126.24,210267.0
2021-10-07,129.33,132.3,128.99,129.37,105927.0
2021-10-08,130.72,130.9,127.01,127.45,193370.0
2021-10-11,125.81,129.62,124.815,124.825,137498.0
2021-10-12,126.09,126.58,122.64,123.44,212078.0
2021-10-13,125.81,126.855,123.66,126.05,102779.0
2021-10-14,130.2,133.39,129.55,133.17,83854.0
2021-10-15,134.81,135.81,133.65,135.79,63726.0
2021-10-18,134.27,139.96,133.82,139.94,76341.0
2021-10-19,141.16,142.95,140.35,142.9,61000.0
2021-10-20,143.61,144.19,140.79,142.245,99295.0
2021-10-21,141.73,145.18,141.28,145.18,132635.0
2021-10-22,143.28,144.61,139.36,141.24,160031.0
2021-10-25,143.08,146.68,140.84,145.29,68245.0
2021-10-26,148.33,151.095,145.7,146.95,92675.0
2021-10-27,147.62,151.68,147.38,148.135,129905.0
2021-10-28,150.25,152.99,149.63,152.96,166383.0
2021-10-29,148.78,155.38,148.78,155.38,98528.0
2021-11-01,155.84,156.85,153.41,156.85,62171.0
2021-11-02,155.97,159.27,155.97,158.88,63522.0
2021-11-03,159.81,164.16,158.27,163.835,106520.0
2021-11-04,165.4,171.34,164.77,170.1,153089.0
2021-11-05,171.93,173.44,168.945,170.42,111383.0
2021-11-08,170.62,171.78,169.1,169.8,28280.0
2021-11-09,171.41,171.59,164.64,166.24,154759.0
2021-11-10,162.62,166.34,156.73,159.195,225919.0
2021-11-11,162.71,162.91,160.11,160.49,48933.0
2021-11-12,161.86,166.06,159.76,165.51,121593.0
2021-11-15,166.8,167.26,162.19,165.32,99848.0
2021-11-16,164.44,169.39,164.37,168.81,81085.0
2021-11-17,169.22,171.66,167.84,168.96,75868.0
2021-11-18,171.71,174.86,168.99,174.31,92332.0
2021-11-19,176.58,178.6,175.35,177.21,104726.0
2021-11-22,179.37,183.3,170.87,170.895,218968.0
2021-11-23,169.39,172.09,162.815,168.83,251967.0
2021-11-24,165.43,170.51,162.4,170.48,226846.0
2021-11-26,166.68,168.64,158.86,160.62,181985.0
2021-11-29,166.34,172.15,165.46,170.86,164395.0
2021-11-30,169.63,172.57,160.72,163.22,233258.0
2021-12-01,169.19,171.62,154.55,154.55,438877.0
2021-12-02,152.97,160.51,151.8,158.2,234924.0
2021-12-03,159.71,161.14,145.01,150.36,213877.0
2021-12-06,150.59,155.195,145.68,153.9,167268.0
2021-12-07,161.74,168.16,161.74,167.54,59132.0
2021-12-08,167.99,170.0,165.59,170.0,155047.0
2021-12-09,168.48,170.37,162.18,162.42,127296.0
2021-12-10,165.96,167.74,161.85,167.74,186425.0
2021-12-13,167.56,167.64,159.865,159.87,124046.0
2021-12-14,154.13,157.43,150.0,154.62,149618.0
2021-12-15,155.13,166.16,150.21,166.16,221983.0
2021-12-16,167.09,167.59,151.04,153.29,295934.0
2021-12-17,148.75,155.735,147.0,150.955,141793.0
2021-12-20,144.78,147.22,142.63,145.95,152805.0
2021-12-21,150.2,156.26,145.74,156.23,146843.0
2021-12-22,155.39,161.975,154.86,161.88,102833.0
2021-12-23,162.32,167.17,162.0,165.7,122148.0
2021-12-27,167.01,173.48,167.01,173.475,60660.0
2021-12-28,174.81,174.95,170.05,170.75,188102.0
2021-12-29,171.48,172.86,168.01,171.2,74868.0
2021-12-30,171.31,173.65,168.79,168.84,76032.0
2021-12-31,168.73,170.36,165.78,166.78,98616.0
2022-01-03,167.86,171.38,165.19,171.14,115667.0
2022-01-04,171.63,171.76,160.54,164.67,142857.0
2022-01-05,162.19,163.63,149.02,149.02,217139.0
2022-01-06,147.025,152.73,144.485,149.02,302184.0
2022-01-07,148.69,150.78,142.025,144.0,197617.0
2022-01-10,138.12,144.91,132.1,144.48,288177.0
2022-01-11,143.5,151.02,141.14,150.87,308650.0
2022-01-12,154.05,155.87,149.95,152.34,222469.0
2022-01-13,77.19,77.435,70.055,70.24,312288.0
2022-01-14,69.13,72.04,69.13,72.035,304840.0
2022-01-18,68.46,69.695,66.23,66.74,336914.0
2022-01-19,67.285,68.6,64.215,64.26,320159.0
2022-01-20,66.19,68.13,61.52,61.73,351221.0
2022-01-21,60.59,62.0,56.56,56.56,680504.0
2022-01-24,53.64,57.735,48.2,57.61,1153713.0
2022-01-25,54.17,56.26,51.81,53.3,614815.0
2022-01-26,57.08,58.82,51.4,53.425,881928.0
2022-01-27,55.47,56.19,51.05,51.455,636886.0
2022-01-28,52.41,56.435,50.115,56.15,852843.0
2022-01-31,57.02,62.0,56.23,61.99,553535.0
2022-02-01,62.36,63.345,59.775,63.03,440972.0
2022-02-02,65.24,65.33,62.36,64.56,550580.0
2022-02-03,59.27,61.06,56.14,56.92,535907.0
2022-02-04,57.06,60.4,55.94,58.84,756474.0
2022-02-07,59.19,60.25,56.735,57.295,548672.0
2022-02-08,56.86,59.805,56.23,59.3,552232.0
2022-02-09,61.61,63.07,60.8,63.0,449710.0
2022-02-10,59.33,62.9,57.81,58.82,796305.0
2022-02-11,58.76,59.545,52.56,53.27,1048096.0
2022-02-14,52.925,54.94,51.7,53.4,514009.0
2022-02-15,55.81,57.44,55.35,57.405,538555.0
2022-02-16,56.22,57.78,54.74,57.28,663370.0
2022-02-17,55.82,56.04,51.98,52.125,538812.0
2022-02-18,52.59,52.78,49.34,50.34,789498.0
2022-02-22,49.06,51.49,47.22,48.87,888011.0
2022-02-23,50.25,50.6,45.0,45.1,955115.0
2022-02-24,40.77,49.84,40.62,49.65,1484271.0
2022-02-25,49.97,52.0,48.285,51.99,806275.0
2022-02-28,50.42,53.17,49.95,52.375,944468.0
2022-03-01,51.91,52.95,48.85,50.0,783793.0
2022-03-02,50.755,53.0,49.42,52.45,779801.0
2022-03-03,53.76,53.76,49.41,50.215,1173445.0
2022-03-04,49.26,49.69,47.005,48.05,1409539.0
2022-03-07,48.04,48.54,42.645,42.7,1024575.0
2022-03-08,42.31,46.0,40.77,42.245,1114093.0
2022-03-09,45.385,47.17,44.36,46.67,861765.0
2022-03-10,44.89,45.61,43.2,45.11,915547.0
2022-03-11,46.31,46.455,42.11,42.11,992795.0
2022-03-14,41.81,43.13,39.57,39.79,1210648.0
2022-03-15,40.93,43.88,40.25,43.585,998928.0
2022-03-16,45.22,48.45,43.7,48.45,1167292.0
2022-03-17,47.57,50.16,47.07,50.16,675344.0
2022-03-18,49.52,53.37,48.99,53.36,783849.0
2022-03-21,52.9,53.91,50.77,52.835,892485.0
2022-03-22,53.13,56.33,52.88,55.91,738469.0
2022-03-23,54.565,56.24,53.525,53.565,639899.0
2022-03-24,54.45,57.07,53.41,57.07,596448.0
2022-03-25,57.06,57.555,54.87,56.9,621343.0
2022-03-28,56.94,59.6,56.34,59.6,592155.0
2022-03-29,61.54,62.96,60.21,62.64,631997.0
2022-03-30,61.76,62.52,59.8,60.59,616076.0
2022-03-31,60.6,60.83,58.02,58.02,484562.0
2022-04-01,58.31,58.78,56.41,57.97,765138.0
2022-04-04,58.49,61.5,58.265,61.49,475616.0
2022-04-05,60.71,61.14,56.9,57.49,874505.0
2022-04-06,54.84,55.35,52.41,53.625,1037693.0
2022-04-07,53.31,55.07,51.6,53.98,652230.0
2022-04-08,53.19,53.58,51.5,51.76,729839.0
2022-04-11,49.78,50.25,47.96,48.095,735591.0
2022-04-12,50.185,50.9,46.89,47.56,1047464.0
2022-04-13,47.66,50.81,47.38,50.37,660514.0
2022-04-14,50.39,50.62,46.84,46.92,710506.0
2022-04-18,46.52,48.0,45.825,47.08,594364.0
2022-04-19,46.76,50.4,46.45,50.18,662436.0
2022-04-20,50.51,50.73,47.45,47.91,682359.0
2022-04-21,49.67,50.755,44.61,45.145,861720.0
2022-04-22,44.995,45.5,41.31,41.49,1234465.0
2022-04-25,40.82,43.13,40.32,43.12,925082.0
2022-04-26,42.21,42.24,38.06,38.06,1206903.0
2022-04-27,38.12,40.22,37.37,37.97,1339834.0
2022-04-28,39.835,42.72,38.31,42.01,1367449.0
2022-04-29,40.34,41.76,36.2,36.425,1988218.0
2022-05-02,36.37,38.27,35.13,38.2,836401.0
2022-05-03,38.18,39.13,37.33,38.28,757549.0
2022-05-04,38.54,42.43,36.53,42.2,1441391.0
2022-05-05,40.43,40.5,34.53,36.01,1829078.0
2022-05-06,35.18,36.53,33.1,34.585,1269611.0
2022-05-09,32.55,33.41,30.01,30.42,1374933.0
2022-05-10,32.725,33.07,30.28,31.63,1586071.0
2022-05-11,30.83,32.57,28.475,28.72,1751316.0
2022-05-12,27.4,29.88,26.69,28.545,1763176.0
2022-05-13,29.865,32.0,29.385,31.64,1385725.0
2022-05-16,30.995,31.775,30.18,30.575,870668.0
2022-05-17,32.45,33.08,31.25,33.0,1020243.0
2022-05-18,31.44,31.68,27.71,28.09,972488.0
2022-05-19,27.6,29.02,27.05,27.62,1053036.0
2022-05-20,28.765,28.82,24.95,27.36,1313406.0
2022-05-23,27.575,28.81,26.96,28.7,931313.0
2022-05-24,27.12,27.32,25.43,26.79,1185695.0
2022-05-25,26.455,28.59,26.455,27.96,1606054.0
2022-05-26,27.73,30.78,27.72,30.365,1586211.0
2022-05-27,31.31,33.31,31.305,33.31,1402451.0
2022-05-31,33.31,34.0,31.75,33.06,1532887.0
2022-06-01,33.885,34.42,31.55,32.29,1660487.0
2022-06-02,31.92,34.965,31.515,34.93,1452211.0
2022-06-03,33.11,33.61,31.76,32.13,2087445.0
2022-06-06,33.63,34.12,32.0,32.5,1914585.0
2022-06-07,31.41,33.58,31.055,33.36,1214891.0
2022-06-08,33.07,33.93,32.35,32.64,935972.0
2022-06-09,32.04,33.04,29.945,29.96,1584052.0
2022-06-10,28.27,28.59,26.68,26.76,2143758.0
2022-06-13,24.25,24.97,22.825,23.11,3541942.0
2022-06-14,23.63,23.85,22.52,23.19,2388714.0
2022-06-15,24.11,25.915,23.355,24.895,2749627.0
2022-06-16,22.98,23.1,21.32,21.875,1902935.0
2022-06-17,22.06,23.275,21.67,22.71,1517566.0
2022-06-21,23.82,24.97,23.79,24.37,1756377.0
2022-06-22,23.65,25.445,23.57,24.3,2124497.0
2022-06-23,24.935,25.57,24.185,25.35,1818867.0
2022-06-24,26.14,28.005,26.06,28.005,1291770.0
2022-06-27,28.345,28.485,27.0,27.34,2018758.0
2022-06-28,27.47,28.19,24.76,24.81,1928202.0
2022-06-29,24.81,25.27,24.1,24.9,2033653.0
2022-06-30,24.05,24.88,22.76,23.915,2748016.0
2022-07-01,23.75,24.465,23.1,24.39,1629219.0
2022-07-05,23.42,25.68,23.005,25.68,3622139.0
2022-07-06,25.78,26.71,25.3,26.08,1872807.0
2022-07-07,26.41,28.0,26.41,27.77,1321000.0
2022-07-08,26.98,28.305,26.73,27.87,1627860.0
2022-07-11,27.185,27.25,25.86,26.05,1365507.0
2022-07-12,26.42,26.96,24.925,25.35,1645837.0
2022-07-13,23.84,25.825,23.69,25.23,1591147.0
2022-07-14,24.46,25.675,23.62,25.43,1839024.0
2022-07-15,26.255,26.83,25.825,26.795,1819513.0
2022-07-18,27.61,27.995,25.845,26.11,1360762.0
2022-07-19,27.19,28.615,26.73,28.545,1343270.0
2022-07-20,28.69,30.25,28.44,29.875,1645306.0
2022-07-21,30.02,31.155,29.22,31.11,1239345.0
2022-07-22,30.89,31.505,28.95,29.52,1253560.0
2022-07-25,29.48,29.63,28.44,29.02,943461.0
2022-07-26,28.505,28.53,27.075,27.3,1396361.0
2022-07-27,28.66,31.24,28.44,30.74,1693378.0
2022-07-28,30.675,31.81,29.52,31.65,1469913.0
2022-07-29,32.155,33.635,31.71,33.38,1084726.0
2022-08-01,32.785,34.395,32.45,33.27,937204.0
2022-08-02,32.49,34.335,32.26,32.99,1202642.0
2022-08-03,33.59,35.935,33.58,35.625,1060444.0
2022-08-04,35.69,36.26,34.98,36.12,797395.0
2022-08-05,34.4,35.96,34.16,35.28,1008442.0
2022-08-08,35.59,36.805,34.455,34.93,793412.0
2022-08-09,34.21,34.35,33.205,33.715,827350.0
2022-08-10,36.16,36.64,35.32,36.55,817608.0
2022-08-11,37.36,38.02,35.67,35.91,935053.0
2022-08-12,36.62,38.045,36.25,38.01,584703.0
2022-08-15,37.675,39.07,37.675,38.87,573163.0
2022-08-16,38.555,39.37,37.54,38.66,848420.0
2022-08-17,37.52,38.28,36.55,37.25,831569.0
2022-08-18,37.25,37.94,36.7,37.56,819632.0
2022-08-19,36.42,36.67,35.07,35.34,944378.0
2022-08-22,33.825,33.95,32.27,32.555,938028.0
2022-08-23,32.45,33.34,32.2,32.41,805793.0
2022-08-24,32.375,33.29,32.14,32.715,553612.0
2022-08-25,33.25,34.44,32.94,34.42,688909.0
2022-08-26,34.35,34.72,30.215,30.215,812916.0
2022-08-29,29.31,30.115,28.96,29.28,1122515.0
2022-08-30,29.79,29.92,27.57,28.3,2048568.0
2022-08-31,29.14,29.38,27.78,27.81,1945495.0
2022-09-01,27.03,27.925,26.025,27.85,2589064.0
2022-09-02,28.64,29.025,26.175,26.62,2791814.0
2022-09-06,26.73,26.97,25.485,26.04,1397920.0
2022-09-07,26.16,27.89,26.11,27.62,1462923.0
2022-09-08,26.96,28.4,26.655,28.02,1529571.0
2022-09-09,28.675,30.005,28.675,29.86,1036274.0
2022-09-12,30.29,31.03,30.2,30.92,960883.0
2022-09-13,28.21,28.6,25.56,25.84,1441225.0
2022-09-14,26.12,26.65,25.64,26.5,1312316.0
2022-09-15,25.89,26.53,24.66,25.07,1616949.0
2022-09-16,24.19,24.72,23.68,24.59,1350715.0
2022-09-19,23.94,25.225,23.94,25.21,923193.0
2022-09-20,24.535,25.17,23.99,24.57,1101395.0
2022-09-21,24.84,25.875,23.25,23.25,2151509.0
2022-09-22,22.855,23.11,22.1,22.38,1422451.0
2022-09-23,21.78,21.86,20.45,21.32,1877281.0
2022-09-26,21.175,22.2,20.88,20.94,1933184.0
2022-09-27,21.81,22.35,20.5,21.07,1879800.0
2022-09-28,21.02,22.58,20.69,22.29,3013889.0
2022-09-29,21.305,21.39,19.64,20.395,2307601.0
2022-09-30,20.12,21.08,19.28,19.39,1798322.0
2022-10-03,19.705,21.01,19.365,20.67,1526935.0
2022-10-04,21.925,22.76,21.925,22.595,1250691.0
2022-10-05,21.66,23.0,21.02,22.56,1457305.0
2022-10-06,22.3,23.055,21.92,22.02,1406503.0
2022-10-07,20.85,20.905,19.17,19.47,2314179.0
2022-10-10,19.53,19.585,18.3,18.855,1575630.0
2022-10-11,18.5,19.135,17.745,18.115,1820549.0
2022-10-12,18.255,18.62,17.95,18.135,819545.0
2022-10-13,16.5,19.6,16.335,19.315,1599566.0
2022-10-14,19.85,19.98,17.465,17.57,1183204.0
2022-10-17,18.81,19.495,18.81,19.345,1315182.0
2022-10-18,20.91,21.0,19.19,19.795,1707587.0
2022-10-19,19.38,20.215,19.02,19.55,1016449.0
2022-10-20,19.42,20.455,18.97,19.2,1238531.0
2022-10-21,18.95,20.67,18.73,20.615,1433673.0
2022-10-24,20.68,21.47,19.8,21.26,1131727.0
2022-10-25,21.48,22.635,21.48,22.56,815080.0
2022-10-26,21.15,22.5,20.94,21.0,2209024.0
2022-10-27,20.86,21.12,19.77,19.91,2726744.0
2022-10-28,19.73,21.805,19.73,21.72,1950791.0
2022-10-31,21.19,21.355,20.49,20.92,1658744.0
2022-11-01,21.77,21.86,20.22,20.28,1625822.0
2022-11-02,20.3,20.95,18.205,18.205,1992358.0
2022-11-03,17.59,17.93,17.05,17.14,1784156.0
2022-11-04,18.14,18.32,16.85,17.94,3393056.0
2022-11-07,18.17,18.64,17.71,18.52,2205351.0
2022-11-08,18.86,19.6,18.14,18.915,1611874.0
2022-11-09,18.52,18.7,17.54,17.575,981654.0
2022-11-10,20.15,21.53,19.7,21.46,2351862.0
2022-11-11,21.47,22.83,21.12,22.65,2077966.0
2022-11-14,22.175,22.955,21.82,22.05,1219231.0
2022-11-15,23.68,23.93,22.19,22.97,2107087.0
2022-11-16,22.495,22.555,21.84,22.025,1357409.0
2022-11-17,20.93,22.2,20.92,21.86,2105657.0
2022-11-18,22.57,22.58,21.28,21.85,1542766.0
2022-11-21,21.515,21.8,20.98,21.175,955069.0
2022-11-22,21.36,22.1,20.84,22.05,1345134.0
2022-11-23,22.06,22.85,22.02,22.715,1522629.0
2022-11-25,22.36,22.5,22.16,22.235,516853.0
2022-11-28,21.79,22.265,21.07,21.29,1095158.0
2022-11-29,21.33,21.41,20.48,20.785,987589.0
2022-11-30,20.855,23.635,20.65,23.635,1214201.0
2022-12-01,23.725,24.15,23.01,23.715,773060.0
2022-12-02,22.45,23.615,22.39,23.4,1457046.0
2022-12-05,22.9,23.2,21.875,22.2,847964.0
2022-12-06,22.17,22.195,20.5,20.86,1094964.0
2022-12-07,20.56,21.02,20.2,20.585,1676281.0
2022-12-08,20.86,21.5,20.425,21.31,1284593.0
2022-12-09,21.05,21.69,20.775,20.89,1002968.0
2022-12-12,20.915,21.65,20.685,21.64,765583.0
2022-12-13,24.22,24.22,21.74,22.335,2319474.0
2022-12-14,22.215,22.97,21.12,21.83,1204527.0
2022-12-15,20.845,21.02,19.35,19.63,1791123.0
2022-12-16,19.47,19.795,18.715,19.04,850813.0
2022-12-19,19.08,19.11,17.985,18.285,612647.0
2022-12-20,18.005,18.555,17.68,18.2,771921.0
2022-12-21,18.41,19.25,18.24,18.98,846902.0
2022-12-22,18.19,18.23,16.585,17.485,1878875.0
2022-12-23,17.21,17.72,16.83,17.59,605446.0
2022-12-27,17.46,17.46,16.72,16.83,826687.0
2022-12-28,16.725,17.19,16.1,16.16,1368988.0
2022-12-29,16.67,17.49,16.545,17.335,1402239.0
2022-12-30,16.755,17.295,16.5,17.295,1249983.0
2023-01-03,17.73,18.02,16.47,16.92,1380773.0
2023-01-04,17.34,17.49,16.55,17.16,1608262.0
2023-01-05,16.8,16.83,16.28,16.39,1494055.0
2023-01-06,16.685,17.885,16.1,17.65,1827294.0
2023-01-09,18.11,18.95,17.9,18.02,1398740.0
2023-01-10,17.79,18.48,17.71,18.48,1503653.0
2023-01-11,18.73,19.43,18.52,19.42,989566.0
